"","species","SVL","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus"
"1702","Rhacophorus monticola",39.9,3,3.42,458.928846419299,-3.62817518248175,-5.51,"NT","ANURA","RHACOPHORIDAE","Rhacophorus"
"1703","Rhacophorus nigropalmatus",95,1,13.71,2449.70187459062,4.59428801287208,-3.34,"LC","ANURA","RHACOPHORIDAE","Rhacophorus"
"1704","Rhacophorus norhayatii",73.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","Rhacophorus owstoni",51.5,3,0.359999999999999,111.323871569726,24.3963917525773,24.25,"LC","ANURA","RHACOPHORIDAE","Rhacophorus"
"1706","Rhacophorus pardalis",55,3,23.84,3363.76208809553,3.01837478108581,-5.33,"LC","ANURA","RHACOPHORIDAE","Rhacophorus"
"1707","Rhacophorus prasinatus",63.3,3,0.359999999999999,100.89346296113,24.7113043478261,24.55,"NT","ANURA","RHACOPHORIDAE","Rhacophorus"
"1708","Rhacophorus reinwardtii",57.29,1,15.33,2777.36444584436,-2.30798321891686,-8.78,"NT","ANURA","RHACOPHORIDAE","Rhacophorus"
"1709","Rhacophorus rufipes",42.35,3,6.78,897.308360897615,2.31470588235294,-1.65,"NT","ANURA","RHACOPHORIDAE","Rhacophorus"
"1710","Rhacophorus schlegelii",40.5,3,10.56,1568.31254585576,34.8470186455415,30.99,"LC","ANURA","RHACOPHORIDAE","Rhacophorus"
"1711","Rhacophorus taipeianus",45,3,1.32,150.513488367457,24.8561445783133,23.96,"NT","ANURA","RHACOPHORIDAE","Rhacophorus"
"1712","Rhacophorus vampyrus",44.9,1,0.76,155.579840077927,12.071724137931,11.76,"EN","ANURA","RHACOPHORIDAE","Rhacophorus"
"1713","Rhacophorus viridis",50.5,3,2.45,446.377012896327,27.4365760869565,26.07,"LC","ANURA","RHACOPHORIDAE","Rhacophorus"
"1714","Rhaebo ecuadorensis",133.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","Rhaebo haematiticus",58.5,1,15.8,1899.23431785063,7.61907335907336,0.19,"LC","ANURA","BUFONIDAE","Rhaebo"
"1716","Rheobatrachus silus",43.5,NA,0.420000000000002,149.392652589465,-26.6926666666667,-26.89,"EX","ANURA","MYOBATRACHIDAE","Rheobatrachus"
"1717","Rheobatrachus vitellinus",64.5,3,0.100000000000001,0,-21.0533333333333,-21.1,"EX","ANURA","MYOBATRACHIDAE","Rheobatrachus"
"1718","Rhinella amabilis",82.6,2,0.0299999999999998,0,-3.99777777777778,-4.01,"CR","ANURA","BUFONIDAE","Rhinella"
"1719","Rhinella chavin",54.2,1,0.17,0,-9.72636363636364,-9.81,"CR","ANURA","BUFONIDAE","Rhinella"
"1720","Rhinella granulosa",90,4,45.32,5702.6154182449,-1.81745435534465,-32.86,"LC","ANURA","BUFONIDAE","Rhinella"
"1721","Rhinella icterica",147.8,3,16.39,2119.80465196369,-24.4129197994987,-30.36,"LC","ANURA","BUFONIDAE","Rhinella"
"1722","Rhinella lescurei",39.2,1,2.1,400.988894311887,3.06291666666667,2.22,"DD","ANURA","BUFONIDAE","Rhinella"
"1723","Rhinella magnussoni",44.4,3,0.93,157.359819551695,-2.75133333333333,-3.2,"LC","ANURA","BUFONIDAE","Rhinella"
"1724","Rhinella marina",287,4,57.91,20038.2968825453,6.12038428612194,-29.43,"LC","ANURA","BUFONIDAE","Rhinella"
"1725","Rhinella martyi",60,3,7.59,1422.80437537501,4.10449612403101,0.07,"LC","ANURA","BUFONIDAE","Rhinella"
"1726","Rhinella pombali",85.5,NA,7.18,850.159682867773,-19.1458139534884,-22.05,"LC","ANURA","BUFONIDAE","Rhinella"
"1727","Rhinella proboscidea",50.3,4,3.01,2116.02514893805,-2.96435897435897,-4.91,"LC","ANURA","BUFONIDAE","Rhinella"
"1728","Rhinella schneideri",215,4,30.79,4344.8484275928,-13.5194813705299,-32.11,"LC","ANURA","BUFONIDAE","Rhinella"
"1729","Rhinella tenrec",47.8,1,0.22,0,6.92666666666667,6.83,"DD","ANURA","BUFONIDAE","Rhinella"
"1730","Rhinella truebae",65.9,NA,NA,NA,NA,NA,"DD","ANURA","BUFONIDAE","Rhinella"
"1731","Rhinella veredas",99.4,1,6.52,702.254611999835,-12.9151851851852,-16.21,"LC","ANURA","BUFONIDAE","Rhinella"
"1732","Rhinella yanachaga",43.7,3,0.00999999999999979,0,-10.525,-10.53,"VU","ANURA","BUFONIDAE","Rhinella"
"1733","Rhinoderma darwinii",27.5,3,10.17,1125.36085731378,-43.4253618281845,-46.87,"VU","ANURA","CYCLORAMPHIDAE","Rhinoderma"
"1734","Rhinoderma rufum",31,1,4.37,585.343342234396,-36.15,-37.56,"CR","ANURA","CYCLORAMPHIDAE","Rhinoderma"
"1735","Rhinophrynus dorsalis",73.4,1,17.04,2333.6181800758,17.7711858006042,9.55,"LC","ANURA","RHINOPHRYNIDAE","Rhinophrynus"
"1736","Rhombophryne alluaudi",56.4,3,10.95,1264.21529029855,-19.0958059516429,-24.99,"LC","ANURA","MICROHYLIDAE","Rhombophryne"
"1737","Rhombophryne coronata",22,1,3.46,349.866461834848,-20.6012864622289,-22.33,"LC","ANURA","MICROHYLIDAE","Rhombophryne"
"1738","Rhombophryne coudreaui",28,1,3.79,457.966901488228,-16.0905110732538,-17.94,"NT","ANURA","MICROHYLIDAE","Rhombophryne"
"1739","Rhombophryne guentherpetersi",33.5,1,0.390000000000001,0,-14.0375362318841,-14.24,"EN","ANURA","MICROHYLIDAE","Rhombophryne"
"1740","Rhombophryne laevipes",46,1,0.940000000000001,242.601798980313,-14.216,-14.71,"LC","ANURA","MICROHYLIDAE","Rhombophryne"
"1741","Rhombophryne minuta",19.3,3,0.299999999999999,111.323871569685,-14.441320754717,-14.61,"EN","ANURA","MICROHYLIDAE","Rhombophryne"
"1742","Rhombophryne serratopalpebrosa",40.5,NA,0.299999999999999,111.323871569685,-14.441320754717,-14.61,"EN","ANURA","MICROHYLIDAE","Rhombophryne"
"1743","Rhombophryne testudo",39.75,3,0.220000000000001,9.50453877449036e-05,-13.315504587156,-13.42,"EN","ANURA","MICROHYLIDAE","Rhombophryne"
"1744","Rugosa rugosa",45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745","Rulyrana adiazeta",24.8,3,2.52,400.801806457122,5.41327272727273,4.09,"VU","ANURA","CENTROLENIDAE","Rulyrana"
"1746","Rulyrana erminea",23.6,NA,0.0700000000000003,0,-11.135,-11.17,NA,NA,NA,NA
"1747","Rulyrana orejuela",19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","Rulyrana susatamai",25.6,3,1.94,222.647743139386,5.92794520547945,5.11,"VU","ANURA","CENTROLENIDAE","Rulyrana"
"1749","Sabahphrynus maculatus",45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","Sachatamia albomaculata",25.9,3,15.27,1940.0987376663,9.06944586530264,0.36,"LC","ANURA","CENTROLENIDAE","Sachatamia"
"1751","Sachatamia ilex",37,NA,11.11,1392.91159317991,6.94373674360574,0.03,"LC","ANURA","CENTROLENIDAE","Sachatamia"
"1752","Sachatamia punctulata",28.8,4,1.59,222.647743139386,5.87739130434783,4.99,"EN","ANURA","CENTROLENIDAE","Sachatamia"
"1753","Salamandra algira",200,1,3.58,1279.15326191157,35.7153883495146,33.4,"VU","CAUDATA","SALAMANDRIDAE","Salamandra"
"1754","Salamandra atra",69.09,1,6.1,1204.2531920123,45.7746700507614,42.23,"LC","CAUDATA","SALAMANDRIDAE","Salamandra"
"1755","Salamandra corsica",NA,3,1.33000000000001,111.323871569685,42.2434736842105,41.55,"LC","CAUDATA","SALAMANDRIDAE","Salamandra"
"1756","Salamandra lanzai",83.11,1,0.289999999999999,9.50453877449036e-05,44.8778723404255,44.75,"VU","CAUDATA","SALAMANDRIDAE","Salamandra"
"1757","Salamandra salamandra",142.5,3,17.42,3198.15819818931,42.3631019413998,36.07,"LC","CAUDATA","SALAMANDRIDAE","Salamandra"
"1758","Salamandrina perspicillata",35.66,3,4,660.660025249709,43.0396326530612,40.95,"LC","CAUDATA","SALAMANDRIDAE","Salamandrina"
"1759","Salamandrina terdigitata",30,3,3.31,421.775348870957,39.2504017857143,37.91,"LC","CAUDATA","SALAMANDRIDAE","Salamandrina"
"1760","Sanguirana aurantipunctata",58.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","Sanguirana igorota",36,NA,1.88,222.647743139346,17.1749438202247,16.33,"VU","ANURA","RANIDAE","Sanguirana"
"1762","Scaphiophryne boribory",55.275,3,0.280000000000001,111.323871569726,-18.4111111111111,-18.55,"EN","ANURA","MICROHYLIDAE","Scaphiophryne"
"1763","Scaphiophryne brevis",36.9,4,5.62,698.635929704618,-22.8533012048193,-25.61,"LC","ANURA","MICROHYLIDAE","Scaphiophryne"
"1764","Scaphiophryne calcarata",27,4,11.61,1372.06988285287,-18.9569130787977,-25.61,"LC","ANURA","MICROHYLIDAE","Scaphiophryne"
"1765","Scaphiophryne gottlebei",30,3,0.650000000000002,111.323871569685,-22.644375,-22.94,"EN","ANURA","MICROHYLIDAE","Scaphiophryne"
"1766","Scaphiophryne madagascariensis",48.5,3,3.23,349.866461834848,-20.8815384615385,-22.41,"NT","ANURA","MICROHYLIDAE","Scaphiophryne"
"1767","Scaphiophryne marmorata",39.65,3,1.88,246.536142071849,-18.4163356164384,-19.31,"VU","ANURA","MICROHYLIDAE","Scaphiophryne"
"1768","Scaphiophryne menabensis",42.8,1,4.46,556.619357848488,-20.9884848484848,-22.96,"LC","ANURA","MICROHYLIDAE","Scaphiophryne"
"1769","Scaphiophryne spinosa",44.775,1,9.9,1156.47642158225,-19.1012369337979,-24.97,"LC","ANURA","MICROHYLIDAE","Scaphiophryne"
"1770","Scaphiopus couchii",63,3,17.32,2278.35079375172,29.6313329230769,21.29,"LC","ANURA","SCAPHIOPODIDAE","Scaphiopus"
"1771","Scaphiopus holbrookii",69,3,15.2,1869.45438006067,33.5551147063859,24.95,"LC","ANURA","SCAPHIOPODIDAE","Scaphiopus"
"1772","Scaphiopus hurterii",62.5,3,11.16,1281.69752473328,30.1694872505543,25.84,"LC","ANURA","SCAPHIOPODIDAE","Scaphiopus"
"1773","Schismaderma carens",92,3,29.77,3399.12998309845,-17.3674946736394,-30.93,"LC","ANURA","BUFONIDAE","Schismaderma"
"1774","Scinax alcatraz",25.215,NA,0.0199999999999996,9.50453877449036e-05,-24.1,-24.11,"CR","ANURA","HYLIDAE","Scinax"
"1775","Scinax boesemani",30.775,3,19.89,2913.37112389268,1.59635024549918,-11.51,"LC","ANURA","HYLIDAE","Scinax"
"1776","Scinax boulengeri",44.75,3,7.46,1173.54790947409,9.34831984585742,7.46,"LC","ANURA","HYLIDAE","Scinax"
"1777","Scinax cruentommus",32,3,18.67,3130.76145544067,1.15935684647303,-13.55,"LC","ANURA","HYLIDAE","Scinax"
"1778","Scinax elaeochroa",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","Scinax garbei",48,3,20.06,2594.86052972991,-6.124,-16.82,"LC","ANURA","HYLIDAE","Scinax"
"1780","Scinax rogerioi",30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","Scinax ruber",45,3,37.87,4559.48480937794,4.78499892055268,-19.37,"LC","ANURA","HYLIDAE","Scinax"
"1782","Scinax staufferi",32,3,12.2,2160.77076092785,14.5929260257562,9.45,"LC","ANURA","HYLIDAE","Scinax"
"1783","Scotobleps gabonicus",57,3,11.61,1407.89036781192,0.615479452054795,-5.71,"LC","ANURA","ARTHROLEPTIDAE","Scotobleps"
"1784","Scutiger chintingensis",46.5,1,1.88,222.647743139427,30.3266666666667,29.37,"EN","ANURA","MEGOPHRYIDAE","Scutiger"
"1785","Scutiger maculatus",67.2,NA,0.469999999999999,220.065174505707,31.4473913043478,31.21,"CR","ANURA","MEGOPHRYIDAE","Scutiger"
"1786","Semnodactylus wealii",42,3,10.37,1685.83922201108,-33.1968453768454,-34.84,"LC","ANURA","HYPEROLIIDAE","Semnodactylus"
"1787","Smilisca baudinii",90,3,20.65,3320.86244881672,18.2624048338369,9.11,"LC","ANURA","HYLIDAE","Smilisca"
"1788","Smilisca fodiens",58.5,NA,14.85,1905.08104964766,27.2817314670814,18.54,"LC","ANURA","HYLIDAE","Smilisca"
"1789","Smilisca phaeota",68.5,3,19.03,2216.24630012875,7.52429606156632,-3.77,"LC","ANURA","HYLIDAE","Smilisca"
"1790","Smilisca puma",39,1,1.55,312.480033400706,10.4921951219512,9.49,"LC","ANURA","HYLIDAE","Smilisca"
"1791","Smilisca sila",46.5,1,4.85,1362.56180089466,8.47072538860104,5.64,"LC","ANURA","HYLIDAE","Smilisca"
"1792","Smilisca sordida",47.15,3,9.69,1637.07248532783,9.65506554307116,6.09,"LC","ANURA","HYLIDAE","Smilisca"
"1793","Sooglossus sechellensis",17.075,3,0.399999999999999,157.192236268224,-4.58716666666667,-4.72,"EN","ANURA","SOOGLOSSIDAE","Sooglossus"
"1794","Sooglossus thomasseti",50,3,0.23,157.192236268224,-4.61925,-4.7,"CR","ANURA","SOOGLOSSIDAE","Sooglossus"
"1795","Spea bombifrons",35.3,3,27.05,3200.92477135085,36.0668438116718,24.72,"LC","ANURA","SCAPHIOPODIDAE","Spea"
"1796","Spea hammondii",49.625,3,11.07,1377.94585232234,36.2697270194986,29.7,"NT","ANURA","SCAPHIOPODIDAE","Spea"
"1797","Spea intermontana",49.5,3,16.4,1912.8700786396,42.7212409653314,35,"LC","ANURA","SCAPHIOPODIDAE","Spea"
"1798","Spea multiplicata",48.5,3,22.25,2851.41776265391,35.5327637344119,17.46,"LC","ANURA","SCAPHIOPODIDAE","Spea"
"1799","Spelaeophryne methneri",53,NA,4.36,593.108307902269,-9.25054388133498,-11.16,"LC","ANURA","BREVICIPITIDAE","Spelaeophryne"
"1800","Speleomantes ambrosii",54.62,3,0.730000000000004,80.0792010755824,44.0389690721649,43.55,"NT","CAUDATA","PLETHODONTIDAE","Speleomantes"
"1801","Speleomantes flavus",61.96,3,0.310000000000002,139.850621618325,40.4280952380952,40.29,"VU","CAUDATA","PLETHODONTIDAE","Speleomantes"
"1802","Speleomantes imperialis",61.51,3,0.449999999999996,85.2785859756906,39.8932258064516,39.63,"NT","CAUDATA","PLETHODONTIDAE","Speleomantes"
"1803","Speleomantes italicus",54.22,3,2.34,394.427541247406,43.4657333333333,42.14,"NT","CAUDATA","PLETHODONTIDAE","Speleomantes"
"1804","Speleomantes sarrabusensis",NA,1,0.0499999999999972,0,39.299,39.27,"VU","CAUDATA","PLETHODONTIDAE","Speleomantes"
"1805","Speleomantes strinatii",61.03,3,1.3,262.912222060387,44.1771590909091,43.59,"NT","CAUDATA","PLETHODONTIDAE","Speleomantes"
"1806","Speleomantes supramontis",62.04,3,0.399999999999999,85.2785859756906,40.1678260869565,39.99,"EN","CAUDATA","PLETHODONTIDAE","Speleomantes"
"1807","Sphaenorhynchus lacteus",37.8,3,28.39,3674.03288912441,1.50093200593095,-17.68,"LC","ANURA","HYLIDAE","Sphaenorhynchus"
"1808","Sphaerotheca breviceps",57,3,28.2,3283.19985932553,17.1878134630981,5.92,"LC","ANURA","DICROGLOSSIDAE","Sphaerotheca"
"1809","Sphaerotheca maskeyi",45.5,1,1.06,410.345008797259,27.2273469387755,26.78,"LC","ANURA","DICROGLOSSIDAE","Sphaerotheca"
"1810","Sphaerotheca rolandae",38.65,1,18.03,2178.95675832797,14.5226327433628,5.92,"LC","ANURA","DICROGLOSSIDAE","Sphaerotheca"
"1811","Sphaerotheca swani",42.3,3,0.120000000000001,0,26.8110638297872,26.75,"DD","ANURA","DICROGLOSSIDAE","Sphaerotheca"
"1812","Spinomantis aglavei",45,3,10.73,1264.21529029855,-16.1037142857143,-25.02,"LC","ANURA","MANTELLIDAE","Spinomantis"
"1813","Spinomantis bertini",24.5,1,4.08,456.92714073985,-23.2067578867351,-25.01,"NT","ANURA","MANTELLIDAE","Spinomantis"
"1814","Spinomantis brunae",32.3,3,0.800000000000001,111.323871569726,-24.7407171314741,-25.13,"EN","ANURA","MANTELLIDAE","Spinomantis"
"1815","Spinomantis elegans",55,1,3.55,445.295486278799,-23.2800968523002,-25.03,"NT","ANURA","MANTELLIDAE","Spinomantis"
"1816","Spinomantis fimbriatus",39,3,4.97,596.122048635624,-16.2526470588235,-19.21,"LC","ANURA","MANTELLIDAE","Spinomantis"
"1817","Spinomantis guibei",35,1,1.75,244.771466310721,-24.4452722772277,-25,"VU","ANURA","MANTELLIDAE","Spinomantis"
"1818","Spinomantis massi",37,3,1.14,247.463701071492,-14.0975334608031,-14.63,"VU","ANURA","MANTELLIDAE","Spinomantis"
"1819","Spinomantis microtis",39,3,0.93,111.323871569726,-24.5382471264368,-25,"EN","ANURA","MANTELLIDAE","Spinomantis"
"1820","Spinomantis peraccae",42,3,10.91,1264.21529029855,-18.6675162726961,-24.74,"LC","ANURA","MANTELLIDAE","Spinomantis"
"1821","Spinomantis phantasticus",37,3,4.64,596.122048635624,-15.9291525423729,-19.09,"LC","ANURA","MANTELLIDAE","Spinomantis"
"1822","Staurois tuberilinguis",30,4,5.45,956.257242469214,3.32887755102041,0.79,"NT","ANURA","RANIDAE","Staurois"
"1823","Strabomantis cerastes",50.9,1,6.82,847.489620332046,3.48488151658768,0.1,"LC","ANURA","CRAUGASTORIDAE","Strabomantis"
"1824","Strabomantis helonotus",65,1,0.32,0,0.095,-0.07,"CR","ANURA","CRAUGASTORIDAE","Strabomantis"
"1825","Strabomantis necerus",93,1,1.29,157.431732304548,0.221111111111111,-0.44,"VU","ANURA","CRAUGASTORIDAE","Strabomantis"
"1826","Strauchbufo raddei",64.5,3,21.11,3611.8067085255,39.1860687200124,32.91,"LC","ANURA","BUFONIDAE","Strauchbufo"
"1827","Strongylopus fuelleborni",46.5,3,13.23,1484.05208637193,-10.3895694557271,-16.1,"LC","ANURA","PYXICEPHALIDAE","Strongylopus"
"1828","Strongylopus wageri",50,3,4.02,485.981636533249,-28.7866666666667,-30.77,"LC","ANURA","PYXICEPHALIDAE","Strongylopus"
"1829","Stumpffia be",25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","Stumpffia gimmeli",15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","Stumpffia grandis",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","Stumpffia helenae",14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","Stumpffia psologlossa",15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","Stumpffia pygmaea",11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","Stumpffia roseifemoralis",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","Stumpffia tetradactyla",56.4,NA,9.56,1156.47642158225,-17.7728282828283,-25.04,NA,NA,NA,NA
"1837","Stumpffia tridactyla",10.5,NA,10.65,1264.21529029855,-19.139375,-24.95,NA,NA,NA,NA
"1838","Synapturanus salseri",35,4,10.12,1339.70405627265,0.754313725490196,-3.92,"LC","ANURA","MICROHYLIDAE","Synapturanus"
"1839","Tachycnemis seychellensis",63.5,3,0.529999999999999,157.192236268224,-4.54424,-4.81,"LC","ANURA","HYPEROLIIDAE","Tachycnemis"
"1840","Taruga longinasus",51.3,1,NA,NA,NA,NA,"EN","ANURA","RHACOPHORIDAE","Taruga"
"1841","Taudactylus acutirostris",26,1,2.89,350.436940806811,-17.0594710327456,-18.51,"CR","ANURA","MYOBATRACHIDAE","Taudactylus"
"1842","Taudactylus diurnus",26.5,3,1.04,149.392652589465,-26.9608695652174,-27.47,"EX","ANURA","MYOBATRACHIDAE","Taudactylus"
"1843","Taudactylus eungellensis",30.5,1,0.199999999999999,103.929618083808,-21.104,-21.2,"CR","ANURA","MYOBATRACHIDAE","Taudactylus"
"1844","Taudactylus pleione",26.5,NA,0.149999999999999,111.323871569726,-24.49,-24.57,"CR","ANURA","MYOBATRACHIDAE","Taudactylus"
"1845","Taudactylus rheophilus",27.5,1,1.26,154.226916912641,-16.7269047619048,-17.34,"CR","ANURA","MYOBATRACHIDAE","Taudactylus"
"1846","Telmatobius culeus",106.395,3,1.58,247.02627363392,-15.9096296296296,-16.64,"CR","ANURA","TELMATOBIIDAE","Telmatobius"
"1847","Telmatobius degener",49.3,3,0.13,110.240448201696,-8.00387755102041,-8.07,"EN","ANURA","TELMATOBIIDAE","Telmatobius"
"1848","Telmatobius gigas",109,2,0.0800000000000018,0,-17.829375,-17.87,"CR","ANURA","TELMATOBIIDAE","Telmatobius"
"1849","Telmatobius marmoratus",62.5,3,5.99,926.229563082435,-17.1277884615385,-19.35,"VU","ANURA","TELMATOBIIDAE","Telmatobius"
"1850","Telmatobius necopinus",72.2,NA,0.0599999999999996,0.000134414476389852,-5.93961538461538,-5.97,"EN","ANURA","TELMATOBIIDAE","Telmatobius"
"1851","Telmatobius thompsoni",73.2,NA,0.0800000000000001,0,-7.9303125,-7.97,"EN","ANURA","TELMATOBIIDAE","Telmatobius"
"1852","Telmatobius truebae",65.4,NA,0.899999999999999,111.323871569807,-6.39363636363636,-6.88,"EN","ANURA","TELMATOBIIDAE","Telmatobius"
"1853","Telmatobufo australis",58.5,1,1.57,238.415931390638,-39.9914009661836,-40.97,"VU","ANURA","CALYPTOCEPHALELLIDAE","Telmatobufo"
"1854","Telmatobufo bullocki",72.4,1,0.979999999999997,111.323871569726,-37.6632352941176,-38.25,"CR","ANURA","CALYPTOCEPHALELLIDAE","Telmatobufo"
"1855","Teratohyla amelie",18.2,1,0.05,0,-1.1675,-1.19,"DD","ANURA","CENTROLENIDAE","Teratohyla"
"1856","Teratohyla pulverata",25.8,1,15.25,1887.68404234919,8.00977167540882,0.13,"LC","ANURA","CENTROLENIDAE","Teratohyla"
"1857","Teratohyla spinosa",20.2,1,15.47,1899.77221857984,6.55706463878327,-0.59,"LC","ANURA","CENTROLENIDAE","Teratohyla"
"1858","Thoropa lutzi",27.5,1,2.93,456.132410281133,-21.1840625,-22.93,"EN","ANURA","CYCLORAMPHIDAE","Thoropa"
"1859","Thoropa petropolitana",21,3,2.16,466.423175105243,-22.7095890410959,-23.85,"VU","ANURA","CYCLORAMPHIDAE","Thoropa"
"1860","Tlalocohyla loquax",47,3,11.97,1661.53159845927,16.9892063492063,9.64,"LC","ANURA","HYLIDAE","Tlalocohyla"
"1861","Tlalocohyla picta",22.1,3,7.48,1713.01013217729,18.1702540176257,14.82,"LC","ANURA","HYLIDAE","Tlalocohyla"
"1862","Tomopterna cryptotis",58,4,28.26,6871.95796564207,5.8721867881549,-7.03,"LC","ANURA","PYXICEPHALIDAE","Tomopterna"
"1863","Tomopterna damarensis",39.3,NA,0.110000000000003,0,-20.3714285714286,-20.44,"DD","ANURA","PYXICEPHALIDAE","Tomopterna"
"1864","Tomopterna elegans",40.8,NA,2.75,351.552919793129,9.93072519083969,8.15,"LC","ANURA","PYXICEPHALIDAE","Tomopterna"
"1865","Tomopterna kachowskii",42.5,NA,2.08,591.621196547549,9.71189726594863,8.88,"LC","ANURA","PYXICEPHALIDAE","Tomopterna"
"1866","Tomopterna krugerensis",46,1,12.61,2605.48097621646,-21.8411322983463,-28.07,"LC","ANURA","PYXICEPHALIDAE","Tomopterna"
"1867","Tomopterna luganga",45,3,7.39,847.129309348346,-5.56291285801341,-9.4,"LC","ANURA","PYXICEPHALIDAE","Tomopterna"
"1868","Tomopterna natalensis",44,1,14.82,1941.79162958248,-27.6135641367066,-34.05,"LC","ANURA","PYXICEPHALIDAE","Tomopterna"
"1869","Trachycephalus coriaceus",57.2,1,20.15,3035.76568283303,4.11942,-14.15,"LC","ANURA","HYLIDAE","Trachycephalus"
"1870","Trachycephalus resinifictrix",88,NA,23.17,3457.50120058421,1.71641207268248,-14.02,"LC","ANURA","HYLIDAE","Trachycephalus"
"1871","Trachycephalus venulosus",94.5,NA,55.16,8259.75953909921,6.76636738906089,-32.02,NA,NA,NA,NA
"1872","Trichobatrachus robustus",90,1,13.45,1574.2740333775,0.219878326996198,-5.73,"LC","ANURA","ARTHROLEPTIDAE","Trichobatrachus"
"1873","Triprion petasatus",62.3,3,6.79,786.373897427799,19.5547358665431,14.82,"LC","ANURA","HYLIDAE","Triprion"
"1874","Triturus carnifex",71.24,4,11.44,4246.69765960374,41.8153944124897,37.7,"LC","CAUDATA","SALAMANDRIDAE","Triturus"
"1875","Triturus cristatus",66.81,1,20.67,4673.15460629559,55.2856954487452,43.54,"LC","CAUDATA","SALAMANDRIDAE","Triturus"
"1876","Triturus dobrogicus",64.84,NA,5.54,1121.75394295452,45.7217289719626,43.53,"NT","CAUDATA","SALAMANDRIDAE","Triturus"
"1877","Triturus karelinii",69.98,3,8.16999999999999,2004.7647139875,40.7114374740341,38.02,"LC","CAUDATA","SALAMANDRIDAE","Triturus"
"1878","Triturus marmoratus",69.08,3,9.34,1276.1080794644,45.3365238303454,40.39,"LC","CAUDATA","SALAMANDRIDAE","Triturus"
"1879","Triturus pygmaeus",46.7,3,5.45,778.316606936041,38.2477199743096,36.01,"NT","CAUDATA","SALAMANDRIDAE","Triturus"
"1880","Truebella tothastes",28,NA,0.0299999999999994,0,-12.8433333333333,-12.86,"DD","ANURA","BUFONIDAE","Truebella"
"1881","Tsingymantis antitra",56.8,1,0.199999999999999,0,-12.9482608695652,-13.02,"EN","ANURA","MANTELLIDAE","Tsingymantis"
"1882","Uperodon globulosus",74.5,3,20.81,3069.92131075749,18.9116628701595,8.07,"LC","ANURA","MICROHYLIDAE","Uperodon"
"1883","Uperoleia micra",20.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","Vitreorana eurygnatha",20,4,17.85,2417.11887305572,-23.8745047923323,-29.32,"LC","ANURA","CENTROLENIDAE","Vitreorana"
"1885","Vitreorana gorzulae",20.9,3,0.29,110.71401239908,5.7848275862069,5.63,"DD","ANURA","CENTROLENIDAE","Vitreorana"
"1886","Vitreorana oyampiensis",24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887","Vitreorana parvula",17,NA,NA,NA,NA,NA,"DD","ANURA","CENTROLENIDAE","Vitreorana"
"1888","Vitreorana uranoscopa",22.7,1,11.08,1751.89878289178,-24.1027339449541,-29.17,"LC","ANURA","CENTROLENIDAE","Vitreorana"
"1889","Wakea madinika",13.8,1,0.0199999999999996,0,-13.94,-13.95,"DD","ANURA","MANTELLIDAE","Wakea"
"1890","Werneria preussi",45,3,3.68,1049.87846645316,6.88180555555556,4.1,"EN","ANURA","BUFONIDAE","Werneria"
"1891","Wolterstorffina parvipalmata",33,1,2.67,400.80180645711,5.07486486486486,3.95,"VU","ANURA","BUFONIDAE","Wolterstorffina"
